tweets,id,date,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity
John Dramani Mahama is far better than the the self praising Nana Addo. Ghana is bleeding #GalamSONA,1230593479832723464,2020-02-20 20:42:03+00:00,2.0,1.0,john dramani mahama far better self praising nana addo ghana bleeding galamsona,0.0,0.69,0.61,0.75
"- You mocked the health of the late Professor Mills. - You vilified him in Parliament, each time he came to deliver an address on the state of the nation - You boycotted the investiture of John Dramani Mahama - You boycotted 2013 SONA and called Mahama despicable name.",1230556787574595587,2020-02-20 18:16:15+00:00,0.0,0.0,mocked health late professor mills vilified parliament time came deliver address state nation boycotted investiture john dramani mahama boycotted sona called mahama despicable name,0.5680000000000001,0.0,0.732,0.6
How about 1. Motorway interchange 2. Pokuase interchange 3. Obetsebi interchange??? Are they also part of Sinohydro deal? Even in opposition @JDMahama is still developing a developing Ghana.. God bless the womb that gave birth to H.E John Dramani Mahama. #Go4JM #GalamSONA,1230500727304466433,2020-02-20 14:33:29+00:00,7.0,3.0,motorway interchange pokuase interchange obetsebi interchange also part sinohydro deal even opposition USER_MENTION still developing developing ghana god bless womb gave birth h.e john dramani mahama go4jm galamsona,0.0,0.159,0.841,0.0
"Former President and leader of the opposition National Democratic Congress (NDC), Mr John Dramani Mahama has stated that the next NDC government will introduce policies that will improve on the Cocoa production. #GHnewsagency",1230497897751465984,2020-02-20 14:22:15+00:00,8.0,0.0,former president leader opposition national democratic congress ndc mr john dramani mahama stated next ndc government introduce policies improve cocoa production ghnewsagency,0.0,0.121,0.879,0.0
I am not a member of any political party and I am not hear to defend Akufo-Addo. you can’t just create perception. If he is corrupt link him to that corruption and let us take him on . We do know John Dramani Mahama name has been pop up in an international corruption probe,1230493220452302848,2020-02-20 14:03:39+00:00,0.0,0.0,member political party hear defend akufoaddo create perception corrupt link corruption let us take know john dramani mahama name pop international corruption probe,0.16666666666666666,0.186,0.814,0.3666666666666667
"NPP MP's boycotted the inauguration of President John Dramani Mahama on January 7, 2013 what about that?",1230478217762549760,2020-02-20 13:04:02+00:00,0.0,0.0,npp mps boycotted inauguration president john dramani mahama january,0.252,0.0,0.748,0.0
Lies. H.E John Dramani Mahama solved the dumosr problem before leaving office in December 2016. #GalamSONA,1230462334382092288,2020-02-20 12:00:56+00:00,17.0,2.0,lies h.e john dramani mahama solved dumosr problem leaving office december galamsona,0.331,0.127,0.542,0.0
"This old man should stop bragging, @NanaAkuffoAddo please can't you keep quiet for a minute and stop those unnecessary promises. Better consult @JohnDramaniMahama for his natural wisdom on how to successful govern a country and stop using your book long tricks. AkuffoAddo Npp",1230460936806391810,2020-02-20 11:55:22+00:00,0.0,0.0,old man stop bragging USER_MENTION please cant keep quiet minute stop unnecessary promises better consult USER_MENTION natural wisdom successful govern country stop using book long tricks akuffoaddo npp,0.186,0.5438571428571428,0.413,0.5261904761904762
So Former President John Dramani Mahama didnt attend #SONA while the wives of late President Mill and Vice Amisah Arthur were present.,1230448655666208768,2020-02-20 11:06:34+00:00,1.0,0.0,former president john dramani mahama didnt attend sona wives late president mill vice amisah arthur present,0.09999999999999999,0.0,1.0,0.19999999999999998
The Immediate past President iz missing out of Parliament. Hiz excellency the forma President #JohnDramaniMahama,1230445464283238401,2020-02-20 10:53:53+00:00,0.0,0.0,immediate past president iz missing parliament hiz excellency forma president johndramanimahama,0.375,0.238,0.612,0.15
"BREAKING NEWS : NDC presidential candidate, John Dramani Mahama has instructed NDC minority in parliament to leave their jobs in parliament just because he (John Mahama ) doesn’t want a new voters register.",1230443403743244288,2020-02-20 10:45:42+00:00,42.0,8.0,breaking news ndc presidential candidate john dramani mahama instructed ndc minority parliament leave jobs parliament john mahama want new voters register,0.056,0.19636363636363635,0.884,0.45454545454545453
John Dramani Mahama can't take moral lessons from a brothel #GalamSONA,1230416869913452544,2020-02-20 09:00:16+00:00,0.0,1.0,john dramani mahama cant take moral lessons brothel galamsona,0.0,0.0,1.0,0.25
"https://www.facebook.com/1507330272890877/posts/2392315321059030/ Listen to the verdict from the man on the street. The taxi driver who was promised heaven by Akuffo Addo in 2016. We shall change this bad change. We want our John Mahama back. December 07, 2020, we're all voting for John Dramani Mahama. #GalamSONA",1230401020385275905,2020-02-20 07:57:17+00:00,0.0,0.0,URL listen verdict man street taxi driver promised heaven akuffo addo shall change bad change want john mahama back december voting john dramani mahama galamsona,0.4589999999999999,0.27,0.621,0.3333333333333333
"John Mahama bemoans state of Benchema- Oseikojokrom road —- The flagbearer of the National Democratic Congress (NDC), John Dramani Mahama, has bemoaned the state of the Benchema- Oseikojokrom road in the Western North Region. #speakout",1230262002087550976,2020-02-19 22:44:53+00:00,54.0,14.0,john mahama bemoans state benchema oseikojokrom road flagbearer national democratic congress ndc john dramani mahama bemoaned state benchema oseikojokrom road western north region speakout,0.0,0.0,1.0,0.0
I assure John Dramani Mahama there will be no chaos come December 7th says Nana Addo,1230251008208576512,2020-02-19 22:01:11+00:00,0.0,0.0,assure john dramani mahama chaos come december says nana addo,0.262,0.17,0.567,0.0
"HIS EXCELLENCY JOHN DRAMANI MAHAMA, LIKE STARS ON EARTH* John Dramani Mahama is a humble honest man who is known by all and sundry across the length and breadth of the country Ghana and beyond. He carved an enviable niche...",1230135101629005827,2020-02-19 14:20:37+00:00,1.0,0.0,excellency john dramani mahama like stars john dramani mahama humble honest man known sundry across length breadth country ghana beyond carved enviable niche,0.0,0.517,0.683,0.65
"HIS EXCELLENCY JOHN DRAMANI MAHAMA, LIKE STARS ON EARTH John Dramani Mahama is a humble honest man who is known by all and sundry across the length and breadth of the country Ghana and beyond. He carved an enviable niche for himself and gained lots of admirable...",1230128760822943744,2020-02-19 13:55:25+00:00,0.0,0.0,excellency john dramani mahama like stars earth john dramani mahama humble honest man known sundry across length breadth country ghana beyond carved enviable niche gained lots admirable,0.0,0.613,0.587,0.65
Former Minister of Communications Dr. Edward Omane Boamah says Ex-President John Dramani Mahama invested heavily in pharmaceutical... https://is.gd/Gz4JAe,1230087909048369153,2020-02-19 11:13:06+00:00,0.0,0.0,former minister communications dr edward omane boamah says expresident john dramani mahama invested heavily pharmaceutical URL,0.1,0.0,1.0,0.25
"When it comes to unleashing violence, nobody can beat ndc” - John Dramani Mahama “If EC compiles new voters register, there will be war in Ghana” - A former Assemblyman A for MP A former Deputy Minister A former Minister A former Vice President A former President ",1230059398074183680,2020-02-19 09:19:48+00:00,2.0,0.0,comes unleashing violence nobody beat john dramani mahama ec compiles new voters register war former assemblyman mp former deputy minister former minister former vice president former president,0.242,0.022727272727272724,0.758,0.07575757575757576
"Member of Parliament (MP) for Assin Central, Kennedy Agyapong has described comments from former President John Dramani Mahama regarding... https://is.gd/uYxrLJ",1230043358988423168,2020-02-19 08:16:04+00:00,0.0,0.0,member parliament mp assin central kennedy agyapong described comments former president john dramani mahama regarding URL,0.0,0.0,1.0,0.125
"Let's change this NPP government. Vote for John Dramani Mahama #December, 2020",1230010392417591296,2020-02-19 06:05:04+00:00,0.0,0.0,lets change npp government vote john dramani mahama december,0.0,0.0,1.0,0.0
"Mr. John Dramani Mahama never raised a single finger or even a single stone in the official corruption fight, he simply led the charge... https://is.gd/QHmAjs",1229979446326644736,2020-02-19 04:02:06+00:00,0.0,0.0,mr john dramani mahama never raised single finger even single stone official corruption fight simply led charge URL,0.18061904761904762,0.0,0.867,0.2619047619047619
John Dramani Mahama.....,1229916460010672133,2020-02-18 23:51:49+00:00,0.0,0.0,john dramani mahama,0.0,0.0,1.0,0.0
On-Tuesday-the-flagbearer-of-the-National-Democratic-Congress-NDC-Mr-John-Dramani-Mahama-begun-a-three-day-working-visit-to-the-Western-N... ,1229907466210512896,2020-02-18 23:16:05+00:00,0.0,0.0,ontuesdaytheflagbearerofthenationaldemocraticcongressndcmrjohndramanimahamabegunathreedayworkingvisittothewesternn,0.0,0.0,1.0,0.0
The-Omanhene-of-Awaso-Asempaneye-Nana-Oko-Twansuo-III-has-commended-former-President-John-Dramani-Mahama-and-the-National-Democratic-Cong... https://is.gd/yUAWyR,1229900671370981376,2020-02-18 22:49:05+00:00,0.0,0.0,theomanheneofawasoasempaneyenanaokotwansuoiihascommendedformerpresidentjohndramanimahamaandthenationaldemocraticcong URL,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/gZUexj",1229891870588719104,2020-02-18 22:14:06+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"From NDC presidential aspirant John Dramani Mahama through their hierarchy in downwards spiral to Sammy Gyamfi and Anita de Souso,... https://is.gd/VKEuOT",1229884571199533056,2020-02-18 21:45:06+00:00,0.0,0.0,ndc presidential aspirant john dramani mahama hierarchy downwards spiral sammy gyamfi anita de souso URL,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/dmazHq",1229874507378151424,2020-02-18 21:05:07+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/p7rbaK",1229867195359846400,2020-02-18 20:36:03+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"Show me one of your favorite pictures of him; John Dramani Mahama [@JDMahama], the next President of Ghana. #SpeakOut",1229863022237224966,2020-02-18 20:19:28+00:00,57.0,14.0,show one favorite pictures john dramani mahama next president ghana speakout,0.0,0.481,0.769,0.5
#SpeakOut : Ghana's Incoming President HE John Dramani Mahama is listening.... ,1229851382582333441,2020-02-18 19:33:13+00:00,23.0,5.0,speakout ghanas incoming president john dramani mahama listening,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic... https://is.gd/okMVAD",1229851097667235842,2020-02-18 19:32:05+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic URL,0.0,0.162,0.838,0.0
"According to President Akufo-Addo, at the time, the President of the Republic, His Excellency John Dramani Mahama, met the agitation of over the register with the following words:",1229850783862153216,2020-02-18 19:30:51+00:00,0.0,0.0,according president akufoaddo time president republic excellency john dramani mahama met agitation register following words,0.108,0.189,0.703,0.1
#SpeakOut : Ghana's Incoming President HE John Dramani Mahama is listening.... @joyce_bawah @StanDogbe @eomaneboamah @AgboDyer,1229849920791773185,2020-02-18 19:27:25+00:00,0.0,0.0,speakout ghanas incoming president john dramani mahama listening USER_MENTION USER_MENTION USER_MENTION USER_MENTION,0.0,0.0,1.0,0.0
"The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country... http://dlvr.it/RQHKT1",1229835287729229825,2020-02-18 18:29:16+00:00,0.0,0.0,omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country URL,0.0,0.116,0.884,0.5
"Asempaneye chief prays for an NDC win The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress for the massive development projects across the country HERE IS THE VIDEO ",1229821611433512962,2020-02-18 17:34:55+00:00,3.0,0.0,asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress massive development projects across country video,0.0,0.5416666666666667,0.725,0.4666666666666666
"@owusukw1 Asempaneye chief prays for an NDC win — The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country. ",1229820115249778691,2020-02-18 17:28:59+00:00,1.0,0.0,USER_MENTION asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country,0.0,0.5336666666666667,0.733,0.4666666666666666
"Asempaneye chief prays for an NDC win —- The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country. #SpeakOut @BigDaddyCee7",1229810648709844995,2020-02-18 16:51:22+00:00,6.0,2.0,asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country speakout USER_MENTION,0.0,0.5256666666666667,0.741,0.4666666666666666
"Asempaneye chief prays for an NDC win —- The Omanhene of Awaso Asempaneye, Nana Oko Twansuo III, has commended former President John Dramani Mahama and the National Democratic Congress (NDC) for the massive development projects across the country. #SpeakOut",1229809830539538434,2020-02-18 16:48:07+00:00,61.0,20.0,asempaneye chief prays ndc win omanhene awaso asempaneye nana oko twansuo ii commended former president john dramani mahama national democratic congress ndc massive development projects across country speakout,0.0,0.5336666666666667,0.733,0.4666666666666666
