tweets,id,date,source,likes,retweets,clean_tweet,sentiment_negative,sentiment_positive,sentiment_neutral,subjectivity
RT @Kofi_Seven: Is your president guy like ours? Nana Akuffo Addo y3 preman! Papa yi y3 guy!!!!!! 😃❤️🔥🔥🔥🔥🔥 https://t.co/e6eGvLqZhK,1.2490509037026918e+18,Sat Apr 11 19:05:16 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,17.0,USER_MENTION president guy like nana akuffo addo y3 preman papa yi y3 guy URL,0.0,0.161,0.839,0.0
RT @Kofi_Seven: Is your president guy like ours? Nana Akuffo Addo y3 preman! Papa yi y3 guy!!!!!! 😃❤️🔥🔥🔥🔥🔥 https://t.co/e6eGvLqZhK,1.249050245947949e+18,Sat Apr 11 19:02:39 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,17.0,USER_MENTION president guy like nana akuffo addo y3 preman papa yi y3 guy URL,0.0,0.161,0.839,0.0
RT @Kofi_Seven: Is your president guy like ours? Nana Akuffo Addo y3 preman! Papa yi y3 guy!!!!!! 😃❤️🔥🔥🔥🔥🔥 https://t.co/e6eGvLqZhK,1.2490495687985316e+18,Sat Apr 11 18:59:58 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,17.0,USER_MENTION president guy like nana akuffo addo y3 preman papa yi y3 guy URL,0.0,0.161,0.839,0.0
RT @walkinonlineksi: Complete set available in large✅.Gh¢70 each . Please contact our customer service on 0547662706 to place an order. Tha…,1.249049313671594e+18,Sat Apr 11 18:58:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,18.0,USER_MENTION complete set available please contact customer service place order,0.0,0.45399999999999996,0.796,0.4
RT @BigDaddyCee7: #4More4Nana Dis Virus outbreak in Ghana has really exposed the Lies n thinking Caps of Akuffo Addo n his Officials n Ghan…,1.2490489934281114e+18,Sat Apr 11 18:57:40 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,9.0,USER_MENTION dis virus outbreak ghana really exposed lies n thinking caps akuffo addo n officials n,0.25,0.2,0.75,0.2
RT @walkinonlineksi: Complete set available in large✅.Gh¢70 each . Please contact our customer service on 0547662706 to place an order. Tha…,1.2490488451845325e+18,Sat Apr 11 18:57:05 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,18.0,USER_MENTION complete set available please contact customer service place order,0.0,0.45399999999999996,0.796,0.4
RT @sikaena1: AKUFFO ADDO SHOULD GIVE DE FOOD TO JEHOVAH WITNESS TO SHARE.THEY KNOW EVERY CORNER IN GHANA.🤣🤣🤣🤣🤣🤣🤣🤣,1.2490486103287153e+18,Sat Apr 11 18:56:09 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,3.0,USER_MENTION akuffo addo give de food jehovah witness share.they know every corner,0.0,0.0,1.0,0.0
AKUFFO ADDO SHOULD GIVE DE FOOD TO JEHOVAH WITNESS TO SHARE.THEY KNOW EVERY CORNER IN GHANA.🤣🤣🤣🤣🤣🤣🤣🤣,1.2490484467089736e+18,Sat Apr 11 18:55:30 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",25.0,3.0,akuffo addo give de food jehovah witness share.they know every corner,0.0,0.0,1.0,0.0
RT @Kofi_Seven: Is your president guy like ours? Nana Akuffo Addo y3 preman! Papa yi y3 guy!!!!!! 😃❤️🔥🔥🔥🔥🔥 https://t.co/e6eGvLqZhK,1.2490465825253376e+18,Sat Apr 11 18:48:06 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,17.0,USER_MENTION president guy like nana akuffo addo y3 preman papa yi y3 guy URL,0.0,0.161,0.839,0.0
How Can You Fight COVID-19 When You Have More Ministers Than Ventilators- Sammy Gyamfi To Prez Akuffo Addo… https://t.co/nusoj1UVmt,1.2490452191207547e+18,Sat Apr 11 18:42:41 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",0.0,0.0,fight covid19 ministers ventilators sammy gyamfi prez akuffo URL,0.245,0.0,0.755,0.0
@NAkufoAddo I humbly seek for a clarification from His Excellency Nana Addo Dankwa Akuffo-Addo. How on earth can we… https://t.co/j13l0kRzh4,1.2490439969004954e+18,Sat Apr 11 18:37:49 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,USER_MENTION humbly seek clarification excellency nana addo dankwa akuffoaddo earth URL,0.2,0.259,0.741,0.4
@konkrumah I humbly seek for a clarification from His Excellency Nana Addo Dankwa Akuffo-Addo. How on earth can we… https://t.co/2A1W3YeCcV,1.2490432813690102e+18,Sat Apr 11 18:34:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0,0.0,USER_MENTION humbly seek clarification excellency nana addo dankwa akuffoaddo earth URL,0.2,0.259,0.741,0.4
RT @Kofi_Seven: Is your president guy like ours? Nana Akuffo Addo y3 preman! Papa yi y3 guy!!!!!! 😃❤️🔥🔥🔥🔥🔥 https://t.co/e6eGvLqZhK,1.2490389321735578e+18,Sat Apr 11 18:17:42 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,17.0,USER_MENTION president guy like nana akuffo addo y3 preman papa yi y3 guy URL,0.0,0.161,0.839,0.0
"Whiles Akuffo Addo is doing 1 district 1 factory , Asem is doing 1 day 1 diss song .... heeer y’abr3 no 😂",1.2490382478645166e+18,Sat Apr 11 18:14:58 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",1.0,0.0,whiles akuffo addo district factory asem day diss song heer,0.0,0.0,1.0,0.0
RT @BigDaddyCee7: #4More4Nana Dis Virus outbreak in Ghana has really exposed the Lies n thinking Caps of Akuffo Addo n his Officials n Ghan…,1.2490355201869496e+18,Sat Apr 11 18:04:08 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,9.0,USER_MENTION dis virus outbreak ghana really exposed lies n thinking caps akuffo addo n officials n,0.25,0.2,0.75,0.2
RT @BigDaddyCee7: @Barca4lyff2 @awalmohammeddu1 @dumevi_promise @AnnanPerry @tabi_henry @RashidNetwork @body_mechnik @BaElorm I have called…,1.2490352366604452e+18,Sat Apr 11 18:03:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,3.0,USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION USER_MENTION,0.0,0.0,1.0,0.0
RT @BigDaddyCee7: #SayNoToVisionlessNaNaAddo Akuffo Addo tell ur Officials to stop Helping n Sharing Lockdown Food n Incentives to Only Npp…,1.249029708760658e+18,Sat Apr 11 17:41:03 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,10.0,USER_MENTION saynotovisionlessnanaaddo akuffo addo tell ur officials stop helping n sharing lockdown food n incentives,0.107,0.356,0.537,0.0
I think Akuffo Addo has to be the campaign manager for the NPP candidate for Ayawaso west. Dumelo can’t win against… https://t.co/Bxc3fD6Vv0,1.2490278951184998e+18,Sat Apr 11 17:33:50 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",3.0,0.0,think akuffo addo campaign manager npp candidate ayawaso west dumelo win URL,0.0,1.057,0.743,0.4
RT @walkinonlineksi: Complete set available in large✅.Gh¢70 each . Please contact our customer service on 0547662706 to place an order. Tha…,1.249026388516057e+18,Sat Apr 11 17:27:51 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,18.0,USER_MENTION complete set available please contact customer service place order,0.0,0.45399999999999996,0.796,0.4
RT @BigDaddyCee7: #4More4Nana Dis Virus outbreak in Ghana has really exposed the Lies n thinking Caps of Akuffo Addo n his Officials n Ghan…,1.2490260163470746e+18,Sat Apr 11 17:26:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,9.0,USER_MENTION dis virus outbreak ghana really exposed lies n thinking caps akuffo addo n officials n,0.25,0.2,0.75,0.2
RT @PyramidAddi: Akuffo Addo's Hairstyle is very dope 💯,1.2490209672355676e+18,Sat Apr 11 17:06:18 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,1.0,USER_MENTION akuffo addos hairstyle dope,0.0,0.0,1.0,0.0
RT @BigDaddyCee7: #SayNoToVisionlessNaNaAddo Akuffo Addo tell ur Officials to stop Helping n Sharing Lockdown Food n Incentives to Only Npp…,1.2490203152603873e+18,Sat Apr 11 17:03:43 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,10.0,USER_MENTION saynotovisionlessnanaaddo akuffo addo tell ur officials stop helping n sharing lockdown food n incentives,0.107,0.356,0.537,0.0
RT @sconza_: Ghana would've been a better place if Akuffo Addo had taken over  immediately after Prez.  Kuffour.,1.2490199610849812e+18,Sat Apr 11 17:02:19 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,203.0,USER_MENTION ghana wouldve better place akuffo addo taken immediately prez kuffour,0.0,0.725,0.775,0.5
"RT @Kobby_Genesis: If Ghanaians were wiser enough to had entrusted the country to Akuffo Addo right after Kuffour's tenure, Ghana would hav…",1.2490199468031918e+18,Sat Apr 11 17:02:15 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,107.0,USER_MENTION ghanaians wiser enough entrusted country akuffo addo right kuffours tenure ghana would,0.0,0.40985714285714286,0.733,0.5178571428571428
I hope this lockdown hunger is not affecting those who use to buy kfc🍟for their boos and baes 😂😂anaa you are waitin… https://t.co/4TwyCWZbli,1.2490180546270126e+18,Sat Apr 11 16:54:44 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,hope lockdown hunger affecting use buy boos baes URL,0.168,0.244,0.588,0.0
RT @KwabsMakaveli: Someone said Akuffo Addo Vs Covid-19 lol https://t.co/2AYxYYfsnv,1.2490143552005448e+18,Sat Apr 11 16:40:02 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,7.0,USER_MENTION someone said akuffo addo vs covid19 lol URL,0.0,1.0590000000000002,0.741,0.7
RT @KwabsMakaveli: Someone said Akuffo Addo Vs Covid-19 lol https://t.co/2AYxYYfsnv,1.2490139706415268e+18,Sat Apr 11 16:38:30 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,7.0,USER_MENTION someone said akuffo addo vs covid19 lol URL,0.0,1.0590000000000002,0.741,0.7
@CliveAnnan Akuffo Addo dey give free water see what dem dey take do,1.24901303331951e+18,Sat Apr 11 16:34:47 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,USER_MENTION akuffo addo dey give free water see dem dey take,0.0,0.648,0.752,0.8
Give Us One Day Off To Have Time With Our Lovers : Lady Cries On Akuffo Addo Amid Lockdown Extension… https://t.co/am1zQdJ3gC,1.249010079140995e+18,Sat Apr 11 16:23:03 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0.0,0.0,give us one day time lovers lady cries akuffo addo amid lockdown URL,0.158,0.199,0.643,0.0
Give Us One Day Off To Have Time With Our Lovers : Lady Cries On Akuffo Addo Amid Lockdown Extension… https://t.co/uJ2uESJGYP,1.2490100762511237e+18,Sat Apr 11 16:23:02 +0000 2020,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",0.0,0.0,give us one day time lovers lady cries akuffo addo amid lockdown URL,0.158,0.199,0.643,0.0
RT @KwabsMakaveli: Someone said Akuffo Addo Vs Covid-19 lol https://t.co/2AYxYYfsnv,1.2490099718256067e+18,Sat Apr 11 16:22:37 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,7.0,USER_MENTION someone said akuffo addo vs covid19 lol URL,0.0,1.0590000000000002,0.741,0.7
RT @KwabsMakaveli: Someone said Akuffo Addo Vs Covid-19 lol https://t.co/2AYxYYfsnv,1.2490066588791398e+18,Sat Apr 11 16:09:27 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,7.0,USER_MENTION someone said akuffo addo vs covid19 lol URL,0.0,1.0590000000000002,0.741,0.7
RT @KwabsMakaveli: Someone said Akuffo Addo Vs Covid-19 lol https://t.co/2AYxYYfsnv,1.2490053735347323e+18,Sat Apr 11 16:04:21 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,7.0,USER_MENTION someone said akuffo addo vs covid19 lol URL,0.0,1.0590000000000002,0.741,0.7
@JOYNEWSONTV @Joy997FM Go n stay in ur village! Why do we hv get 2 this stage b4 u speak! Where were u when akuffo… https://t.co/XX5PsIm7Hy,1.2490034240807895e+18,Sat Apr 11 15:56:36 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,USER_MENTION USER_MENTION go n stay ur village hv get stage b4 u speak u URL,0.0,0.0,1.0,0.0
@AbenaGifty9 @atokd @NAkufoAddo @go4_jm Every president comes to do something relevant and go .... What of if it wa… https://t.co/B0gP2gxiGT,1.2490027690397123e+18,Sat Apr 11 15:54:00 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,USER_MENTION USER_MENTION USER_MENTION USER_MENTION every president comes something relevant go URL,0.0,0.4,1.0,0.9
"RT @walkinonlineksi: We are open for delivery 🚚 only. Please contact our customer service on 0547662706 to place an order. Thank you 

Ghan…",1.249002587908694e+18,Sat Apr 11 15:53:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,13.0,USER_MENTION open delivery please contact customer service place order thank,0.0,0.375,0.625,0.5
@JOYNEWSONTV @Joy997FM Where was he when akuffo addo imported it! His voice is too late!,1.2490014515331564e+18,Sat Apr 11 15:48:46 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,0.0,USER_MENTION USER_MENTION akuffo addo imported voice late,0.3,0.0,1.0,0.6
"@__tuala Don't do that lah, my head is aching, I'll let Akuffo Addo give u pass to my abode 😴",1.2490001360024535e+18,Sat Apr 11 15:43:32 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,USER_MENTION dont lah head aching ill let akuffo addo give u pass abode,0.67,0.16,0.67,1.0
RT @KwabsMakaveli: Someone said Akuffo Addo Vs Covid-19 lol https://t.co/2AYxYYfsnv,1.248999832582226e+18,Sat Apr 11 15:42:20 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,7.0,USER_MENTION someone said akuffo addo vs covid19 lol URL,0.0,1.0590000000000002,0.741,0.7
Someone said Akuffo Addo Vs Covid-19 lol https://t.co/2AYxYYfsnv,1.2489992499431588e+18,Sat Apr 11 15:40:01 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",6.0,7.0,someone said akuffo addo vs covid19 lol URL,0.0,1.086,0.714,0.7
"The fact that there are more tests being taken and that the lockdown persists, the increase of identified cases doe… https://t.co/r5pWkLQlVp",1.2489953123893043e+18,Sat Apr 11 15:24:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,fact tests taken lockdown persists increase identified cases URL,0.0,0.223,0.777,0.0
Akuffo Addo should announce Big taxes.....Who doesn't like Big taxes? 3to) akese3,1.2489952100063355e+18,Sat Apr 11 15:23:57 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0,0.0,akuffo addo announce big taxes doesnt like big taxes akese3,0.19,0.0,0.81,0.1
RT @editwithtruth: Mr. President Akuffo Addo. Menzgold customers who are citizens of Ghana are dying and calling you to intervene for them…,1.2489938024650015e+18,Sat Apr 11 15:18:22 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,2.0,USER_MENTION mr president akuffo addo menzgold customers citizens ghana dying calling intervene,0.0,0.0,1.0,0.0
Akuffo Addo's Hairstyle is very dope 💯 https://t.co/ZJv6LzXlZr,1.2489930561641226e+18,Sat Apr 11 15:15:24 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",14.0,1.0,akuffo addos hairstyle dope URL,0.0,0.0,1.0,0.0
"Akuffo Addo's army
The women do Fella lasooo, pot)))))",1.248988298334417e+18,Sat Apr 11 14:56:30 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,0.0,akuffo addos army women fella lasoo pot,0.0,0.0,1.0,0.0
RT @walkinonlineksi: Complete set available in large✅.Gh¢70 each . Please contact our customer service on 0547662706 to place an order. Tha…,1.2489875481118433e+18,Sat Apr 11 14:53:31 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",0.0,18.0,USER_MENTION complete set available please contact customer service place order,0.0,0.45399999999999996,0.796,0.4
Lady begs Akuffo Addo to call off lockdown because her husband is killing her with coitus(VIDEO)… https://t.co/AoensEPHks,1.2489863919477596e+18,Sat Apr 11 14:48:55 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",1.0,0.0,lady begs akuffo addo call lockdown husband killing URL,0.355,0.0,0.645,0.0
@PeterDoeJnr1 I wonder why some Ghanaians 🇬🇭 are believing in this wicked selfish president Nana Akuffo Addo and hi… https://t.co/6HmorMuxX0,1.2489863071472927e+18,Sat Apr 11 14:48:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",1.0,0.0,USER_MENTION wonder ghanaians believing wicked selfish president nana akuffo addo URL,0.919,0.0,0.581,1.0
RT @Kofi_Seven: Is your president guy like ours? Nana Akuffo Addo y3 preman! Papa yi y3 guy!!!!!! 😃❤️🔥🔥🔥🔥🔥 https://t.co/e6eGvLqZhK,1.24898620853504e+18,Sat Apr 11 14:48:11 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,17.0,USER_MENTION president guy like nana akuffo addo y3 preman papa yi y3 guy URL,0.0,0.161,0.839,0.0
"@johndumelo1 Upon What His Exellency Nana Akuffo Addo said, people still dey charge fr water?..or its work manship😁😁",1.2489851024047268e+18,Sat Apr 11 14:43:48 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>",0.0,0.0,USER_MENTION upon exellency nana akuffo addo said people still dey charge fr water work,0.0,0.0,1.0,0.0
"RT @walkinonlineksi: We are open for delivery 🚚 only. Please contact our customer service on 0547662706 to place an order. Thank you 

Ghan…",1.2489848630232596e+18,Sat Apr 11 14:42:51 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",0.0,13.0,USER_MENTION open delivery please contact customer service place order thank,0.0,0.375,0.625,0.5
